,mock_name,data_name,category,question
2419,Pfizer,Pfizer,Discovery,"30. In your opinion, why is it important to develop relationships with coworkers?"
2420,Pfizer,Pfizer,Discovery,31. When have you had to be extra thorough in completing tasks?
2421,Pfizer,Pfizer,Discovery,"32. By this time in your career, you should have advanced further. What has slowed down your career progression?"
2422,Pfizer,Pfizer,Education,33. Would you further your post-secondary education to include a Ph.D. in your field?
2423,Pfizer,Pfizer,Education,34. This position requires a minimum bachelor's degree in a science related field. Walk me through your post-secondary education.
2424,Pfizer,Pfizer,Operational,35. How do you determine priorities when you have multiple projects due?
2425,Pfizer,Pfizer,Operational,36. Describe your work style?
2426,Pfizer,Pfizer,Operational,"37. When a problem requires a quick solution, how do you respond?"
2427,Pfizer,Pfizer,Operational,38. What sources do you look to when you need to solve a complicated problem?
2428,Pfizer,Pfizer,Situational,39. Give me a specific example of a time when you had to conform to a decision with which you did not agree?
2429,Pfizer,Pfizer,Situational,"40. What would you do if a colleague took credit for your idea, and got a promotion?"
2430,Publix,Publix Super Markets,,1. This position requires you to lift boxes up to 50 pounds. Are you physically capable of this task?
2431,Publix,Publix Super Markets,,"2. Our stores are open nearly 24/7. Are you able to accommodate early start times, late start times, split shifts, weekends, overtime hours, and holidays?"
2432,Publix,Publix Super Markets,,3. What do you know about Publix?
2433,Publix,Publix Super Markets,,4. We are in a very competitive market. Why do you want to work for Publix?
2434,Publix,Publix Super Markets,,5. In this role with Publix there are a few levels of management. Tell me about your ability to accept guidance and feedback from multiple managers.
2435,Publix,Publix Super Markets,,6. At Publix our success is greatly based on the engagement level of our employees. Do you consider yourself a reliable employee?
2436,Publix,Publix Super Markets,,7. At Publix we are set apart from our competitors by our incredible customer service. What is your customer service philosophy?
2437,Publix,Publix Super Markets,,8. What type of career growth do you feel we can offer you here at Publix?
2438,Publix,Publix Super Markets,,"9. If you could choose to work in any department at Publix, which would you choose?"
2439,Publix,Publix Super Markets,,10. At Publix we take our theft prevention programs very seriously. Have you ever caught a coworker stealing? What did you do?
2440,Publix,Publix Super Markets,,11. Are you looking for a long term employment opportunity?
2441,Publix,Publix Super Markets,,12. Do you have experience in handling monetary transactions?
2442,Publix,Publix Super Markets,,13. At Publix we like to train and promote our employees as often as possible. Where would you want to see your career with Publix take you?
2443,Publix,Publix Super Markets,,14. How do you handle dissatisfied customers?
2444,Publix,Publix Super Markets,,15. Do you have any experience in up-selling?
2445,Publix,Publix Super Markets,,16. Give me an example of a time when you went above and beyond.
2446,Publix,Publix Super Markets,,17. Describe an ongoing problem at your current or former employer that you were able to overcome.
2447,Publix,Publix Super Markets,,18. Do you prefer doing work on a routine day-to-day basis or do you prefer mixing up your routine occasionally?
2448,Publix,Publix Super Markets,,19. Tell me about a time when you disagreed with your boss.
2449,Publix,Publix Super Markets,,20. We have very busy and productive work days at Publix. How do you handle a larger than average workload?
2450,Publix,Publix Super Markets,,21. Describe your working relationship with your previous or current colleagues.
2451,Publix,Publix Super Markets,,22. What is the worst thing a previous manager could say about you?
2452,Publix,Publix Super Markets,,23. Tell me about an error or mistake you made because of a breakdown in communication from you or one of your team members.
2453,Publix,Publix Super Markets,,24. What work situations excite and motivate you?
2454,Publix,Publix Super Markets,,25. When have you worked amongst a diverse group of people?
2455,Publix,Publix Super Markets,,26. How do you deal with stressful situations?
2456,Publix,Publix Super Markets,,"27. What questions do you have for me, about Publix?"
2457,Publix,Publix Super Markets,,28. Do you have reliable transportation?
2458,Publix,Publix Super Markets,,29. What are you looking for in a job?
2459,Publix,Publix Super Markets,,30. What is your current salary?
2460,Publix,Publix Super Markets,,31. Do you prefer to work in a team based position or individually?
2461,Publix,Publix Super Markets,,32. How do you motivate your fellow team members?
2462,Liberty Mutual,Liberty Mutual Insurance,Behavioral,"1. Do you consider yourself a creative thinker in the workplace, or do you prefer to follow a predetermined set of rules?"
2463,Liberty Mutual,Liberty Mutual Insurance,Behavioral,"2. When it comes to Insurance, would you rather work face-to-face with clients or in the background in a research and analysis based role?"
2464,Liberty Mutual,Liberty Mutual Insurance,Behavioral,3. Tell me about a time you couldn’t meet a deadline. How did you handle it?
2465,Liberty Mutual,Liberty Mutual Insurance,Behavioral,4. Tell us about a time you had to work with a difficult person.
2466,Liberty Mutual,Liberty Mutual Insurance,Behavioral,5. What is your greatest strength and your greatest weakness?
2467,Liberty Mutual,Liberty Mutual Insurance,Behavioral,6. When have you shown great integrity at work?
2468,Liberty Mutual,Liberty Mutual Insurance,Behavioral,7. Do you think honesty is always the best policy?
2469,Liberty Mutual,Liberty Mutual Insurance,Behavioral,8. What causes you to feel dissatisfied on the job?
2470,Liberty Mutual,Liberty Mutual Insurance,Behavioral,9. How do you like to be recognized for your accomplishments?
2471,Liberty Mutual,Liberty Mutual Insurance,Behavioral,10. How would you describe your relationship with your customers or clients?
2472,Liberty Mutual,Liberty Mutual Insurance,Behavioral,11. What type of work environment allows you to be the most productive?
2473,Liberty Mutual,Liberty Mutual Insurance,Career Goals,"12. At Liberty Mutual, we prefer to hire individuals with longevity in mind. Where do you see your career five years from now?"
2474,Liberty Mutual,Liberty Mutual Insurance,Communication,13. Tell me about an error or mistake you made because of a breakdown in communication from you or one of your team members.
2475,Liberty Mutual,Liberty Mutual Insurance,Communication,14. How would you describe liability to someone?
2476,Liberty Mutual,Liberty Mutual Insurance,Communication,15. How do you define empathy?
2477,Liberty Mutual,Liberty Mutual Insurance,Communication,16. How do you respond to feedback?
2478,Liberty Mutual,Liberty Mutual Insurance,Communication,17. Insurance contracts can be detailed and lengthy. How do you help your clients understand their Insurance contract?
2479,Liberty Mutual,Liberty Mutual Insurance,Communication,18. Rate your communication skills from 1 to 10 with proper examples backing your given rating.
2480,Liberty Mutual,Liberty Mutual Insurance,Education,19. Tell me about your post-secondary experience and how it prepared you for a career with Liberty Mutual.
2481,Liberty Mutual,Liberty Mutual Insurance,Education,20. What do you know about the culture at Liberty Mutual?
2482,Liberty Mutual,Liberty Mutual Insurance,Education,21. Have you obtained any Insurance-related certifications or licenses?
2483,Liberty Mutual,Liberty Mutual Insurance,Education,22. The Insurance industry frequently boasts of new trends and developments. How do you stay on top of these changes?
2484,Liberty Mutual,Liberty Mutual Insurance,Education,"23. At Liberty Mutual, many of our positions require a Bachelors or Masters Degree. Have you considered furthering your education in order to advance your career?"
2485,Liberty Mutual,Liberty Mutual Insurance,Experience,24. What are your salary expectations?
2486,Liberty Mutual,Liberty Mutual Insurance,Experience,25. Do you prefer to work with clients on their business/commercial insurance needs or health/life insurance needs? Why?
2487,Liberty Mutual,Liberty Mutual Insurance,Experience,26. How do you feel globalization has affected the Insurance industry?
2488,Liberty Mutual,Liberty Mutual Insurance,Experience,27. Describe your experience working with members of underrepresented communities.
2489,Liberty Mutual,Liberty Mutual Insurance,Experience,"28. Since beginning your career in Insurance, what do you feel has been the most significant industry change?"
2490,Liberty Mutual,Liberty Mutual Insurance,Experience,29. How often do you take work home with you?
2491,Liberty Mutual,Liberty Mutual Insurance,Experience,30. Do you feel performance should be rewarded over experience?
2492,Liberty Mutual,Liberty Mutual Insurance,Experience,"31. In your most recent position, what was the size of your client portfolio? Was that manageable for you?"
